,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
74,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,audio_features,5JLv62qFIS1DR3zGEcApRt,spotify:track:5JLv62qFIS1DR3zGEcApRt,https://api.spotify.com/v1/tracks/5JLv62qFIS1DR3zGEcApRt,https://api.spotify.com/v1/audio-analysis/5JLv62qFIS1DR3zGEcApRt,220947,4
75,0.62,0.869,1,-5.252,1,0.175,0.0181,0.0,0.369,0.76,151.684,audio_features,36ux3YuUsGTWPT8fXclS45,spotify:track:36ux3YuUsGTWPT8fXclS45,https://api.spotify.com/v1/tracks/36ux3YuUsGTWPT8fXclS45,https://api.spotify.com/v1/audio-analysis/36ux3YuUsGTWPT8fXclS45,229573,4
76,0.66,0.867,6,-4.285,0,0.116,0.11,0.0,0.0368,0.377,93.033,audio_features,1QnvpPFP4Q3FHbDchqWiWy,spotify:track:1QnvpPFP4Q3FHbDchqWiWy,https://api.spotify.com/v1/tracks/1QnvpPFP4Q3FHbDchqWiWy,https://api.spotify.com/v1/audio-analysis/1QnvpPFP4Q3FHbDchqWiWy,180480,4
77,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,audio_features,2dpaYNEQHiRxtZbfNsse99,spotify:track:2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,214290,4
78,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,audio_features,6I9VzXrHxO9rA9A5euc8Ak,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,https://api.spotify.com/v1/tracks/6I9VzXrHxO9rA9A5euc8Ak,https://api.spotify.com/v1/audio-analysis/6I9VzXrHxO9rA9A5euc8Ak,198800,4
79,0.757,0.678,8,-5.529,0,0.233,0.0472,9.14e-06,0.0654,0.82,120.075,audio_features,2hgzdQdnfWwtdpZbhZlV72,spotify:track:2hgzdQdnfWwtdpZbhZlV72,https://api.spotify.com/v1/tracks/2hgzdQdnfWwtdpZbhZlV72,https://api.spotify.com/v1/audio-analysis/2hgzdQdnfWwtdpZbhZlV72,218235,4
80,0.803,0.879,5,-4.024,0,0.156,0.0316,8.72e-05,0.3,0.377,123.121,audio_features,3OXkOvEJySMC5PD1GZyYTo,spotify:track:3OXkOvEJySMC5PD1GZyYTo,https://api.spotify.com/v1/tracks/3OXkOvEJySMC5PD1GZyYTo,https://api.spotify.com/v1/audio-analysis/3OXkOvEJySMC5PD1GZyYTo,240933,4
81,0.666,0.878,7,-2.85,0,0.0973,0.03,0.0,0.0828,0.669,119.932,audio_features,7EOMUV9w8oWIHNy3AnLWtr,spotify:track:7EOMUV9w8oWIHNy3AnLWtr,https://api.spotify.com/v1/tracks/7EOMUV9w8oWIHNy3AnLWtr,https://api.spotify.com/v1/audio-analysis/7EOMUV9w8oWIHNy3AnLWtr,222160,4
82,0.492,0.857,7,-2.634,1,0.0655,0.0841,7.82e-06,0.344,0.393,129.973,audio_features,4zuy08yhEhlu5YSTM3WqRD,spotify:track:4zuy08yhEhlu5YSTM3WqRD,https://api.spotify.com/v1/tracks/4zuy08yhEhlu5YSTM3WqRD,https://api.spotify.com/v1/audio-analysis/4zuy08yhEhlu5YSTM3WqRD,222500,4
83,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,audio_features,2LEF1A8DOZ9wRYikWgVlZ8,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8,248133,4
84,0.576,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,0.355,141.153,audio_features,2K9OuOMhtNGtbbqQhALv8i,spotify:track:2K9OuOMhtNGtbbqQhALv8i,https://api.spotify.com/v1/tracks/2K9OuOMhtNGtbbqQhALv8i,https://api.spotify.com/v1/audio-analysis/2K9OuOMhtNGtbbqQhALv8i,224031,4
85,0.703,0.867,6,-4.292,1,0.0453,0.107,0.0,0.119,0.546,128.008,audio_features,5HOpkTTVcmZHnthgyxrIL8,spotify:track:5HOpkTTVcmZHnthgyxrIL8,https://api.spotify.com/v1/tracks/5HOpkTTVcmZHnthgyxrIL8,https://api.spotify.com/v1/audio-analysis/5HOpkTTVcmZHnthgyxrIL8,213708,4
86,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,audio_features,3bidbhpOYeV4knp8AIu8Xn,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343,4
87,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,audio_features,6kwAbEjseqBob48jCus7Sz,spotify:track:6kwAbEjseqBob48jCus7Sz,https://api.spotify.com/v1/tracks/6kwAbEjseqBob48jCus7Sz,https://api.spotify.com/v1/audio-analysis/6kwAbEjseqBob48jCus7Sz,257200,4
88,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,audio_features,2dLLR6qlu5UJ5gk0dKz0h3,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,190185,4
89,0.802,0.682,1,-5.919,0,0.225,0.112,1.63e-05,0.109,0.586,123.94,audio_features,2OQRDfKX7aYxIdhrQ5BIUb,spotify:track:2OQRDfKX7aYxIdhrQ5BIUb,https://api.spotify.com/v1/tracks/2OQRDfKX7aYxIdhrQ5BIUb,https://api.spotify.com/v1/audio-analysis/2OQRDfKX7aYxIdhrQ5BIUb,326960,4
90,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,audio_features,15JINEqzVMv3SvJTAXAKED,spotify:track:15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/audio-analysis/15JINEqzVMv3SvJTAXAKED,263373,4
91,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,audio_features,5r6YGzvr9oZGVK6QVbh0HB,spotify:track:5r6YGzvr9oZGVK6QVbh0HB,https://api.spotify.com/v1/tracks/5r6YGzvr9oZGVK6QVbh0HB,https://api.spotify.com/v1/audio-analysis/5r6YGzvr9oZGVK6QVbh0HB,283400,4
92,0.554,0.669,11,-6.041,0,0.0426,0.00108,0.0,0.138,0.405,91.993,audio_features,65YsalQBmQCzIPaay72CzQ,spotify:track:65YsalQBmQCzIPaay72CzQ,https://api.spotify.com/v1/tracks/65YsalQBmQCzIPaay72CzQ,https://api.spotify.com/v1/audio-analysis/65YsalQBmQCzIPaay72CzQ,225200,4
93,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,audio_features,41Fflg7qHiVOD6dEPvsCzO,spotify:track:41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/tracks/41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/audio-analysis/41Fflg7qHiVOD6dEPvsCzO,224573,4
94,0.694,0.854,7,-3.891,0,0.043,0.00614,0.0,0.158,0.803,112.007,audio_features,2Zukohv1kW91bY2OUIXSct,spotify:track:2Zukohv1kW91bY2OUIXSct,https://api.spotify.com/v1/tracks/2Zukohv1kW91bY2OUIXSct,https://api.spotify.com/v1/audio-analysis/2Zukohv1kW91bY2OUIXSct,161440,4
95,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,audio_features,2iuZJX9X9P0GKaE93xcPjk,spotify:track:2iuZJX9X9P0GKaE93xcPjk,https://api.spotify.com/v1/tracks/2iuZJX9X9P0GKaE93xcPjk,https://api.spotify.com/v1/audio-analysis/2iuZJX9X9P0GKaE93xcPjk,235493,4
96,0.706,0.728,7,-3.602,1,0.0852,0.123,0.0,0.185,0.851,121.017,audio_features,3xSp2wM7K4wrjZivuCRwox,spotify:track:3xSp2wM7K4wrjZivuCRwox,https://api.spotify.com/v1/tracks/3xSp2wM7K4wrjZivuCRwox,https://api.spotify.com/v1/audio-analysis/3xSp2wM7K4wrjZivuCRwox,201600,4
97,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,audio_features,7LHhNWdKxgg3yxBhfF1Onq,spotify:track:7LHhNWdKxgg3yxBhfF1Onq,https://api.spotify.com/v1/tracks/7LHhNWdKxgg3yxBhfF1Onq,https://api.spotify.com/v1/audio-analysis/7LHhNWdKxgg3yxBhfF1Onq,176561,4
98,0.513,0.663,3,-6.799,1,0.048,0.027,0.0,0.118,0.476,180.185,audio_features,4iLYZV0opj2HDGJWfHale5,spotify:track:4iLYZV0opj2HDGJWfHale5,https://api.spotify.com/v1/tracks/4iLYZV0opj2HDGJWfHale5,https://api.spotify.com/v1/audio-analysis/4iLYZV0opj2HDGJWfHale5,228347,4
99,0.714,0.905,8,-2.663,1,0.0289,0.00855,2.55e-05,0.146,0.838,125.927,audio_features,3VZQshi4COChhXaz7cLP02,spotify:track:3VZQshi4COChhXaz7cLP02,https://api.spotify.com/v1/tracks/3VZQshi4COChhXaz7cLP02,https://api.spotify.com/v1/audio-analysis/3VZQshi4COChhXaz7cLP02,155337,4
100,0.454,0.4,9,-8.112,1,0.0294,0.0743,0.0,0.116,0.242,151.999,audio_features,155x2yqR2KiSsvim7we070,spotify:track:155x2yqR2KiSsvim7we070,https://api.spotify.com/v1/tracks/155x2yqR2KiSsvim7we070,https://api.spotify.com/v1/audio-analysis/155x2yqR2KiSsvim7we070,223707,3
101,0.782,0.866,3,-3.763,0,0.0489,0.0505,1.39e-05,0.218,0.896,138.859,audio_features,6pBM20jZldvNlbNcnwAX0y,spotify:track:6pBM20jZldvNlbNcnwAX0y,https://api.spotify.com/v1/tracks/6pBM20jZldvNlbNcnwAX0y,https://api.spotify.com/v1/audio-analysis/6pBM20jZldvNlbNcnwAX0y,257907,4
102,0.755,0.786,2,-7.002,1,0.0326,0.53,0.000548,0.156,0.873,127.987,audio_features,3Jui3TOVXgDCYeVa3sS28C,spotify:track:3Jui3TOVXgDCYeVa3sS28C,https://api.spotify.com/v1/tracks/3Jui3TOVXgDCYeVa3sS28C,https://api.spotify.com/v1/audio-analysis/3Jui3TOVXgDCYeVa3sS28C,176267,4
103,0.592,0.788,6,-4.924,0,0.201,0.0599,2.54e-06,0.125,0.755,89.949,audio_features,2ONIJ40u0Attbm3miIIpNO,spotify:track:2ONIJ40u0Attbm3miIIpNO,https://api.spotify.com/v1/tracks/2ONIJ40u0Attbm3miIIpNO,https://api.spotify.com/v1/audio-analysis/2ONIJ40u0Attbm3miIIpNO,224493,4
104,0.708,0.641,7,-4.271,1,0.0336,0.205,0.0,0.0925,0.253,113.082,audio_features,0lupJBVy4UQrvI4Oy3PvI7,spotify:track:0lupJBVy4UQrvI4Oy3PvI7,https://api.spotify.com/v1/tracks/0lupJBVy4UQrvI4Oy3PvI7,https://api.spotify.com/v1/audio-analysis/0lupJBVy4UQrvI4Oy3PvI7,268120,4
105,0.646,0.907,9,-3.725,1,0.18,0.0103,0.0,0.648,0.75,153.653,audio_features,17pWZHeuGEDHvja9rE5ik0,spotify:track:17pWZHeuGEDHvja9rE5ik0,https://api.spotify.com/v1/tracks/17pWZHeuGEDHvja9rE5ik0,https://api.spotify.com/v1/audio-analysis/17pWZHeuGEDHvja9rE5ik0,213680,4
106,0.356,0.603,1,-6.332,0,0.0478,0.0084,0.0,0.369,0.505,79.618,audio_features,22PKMK3HIsqUughfNPV8Kr,spotify:track:22PKMK3HIsqUughfNPV8Kr,https://api.spotify.com/v1/tracks/22PKMK3HIsqUughfNPV8Kr,https://api.spotify.com/v1/audio-analysis/22PKMK3HIsqUughfNPV8Kr,231115,4
107,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,audio_features,40YcuQysJ0KlGQTeGUosTC,spotify:track:40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC,251467,4
108,0.641,0.673,5,-10.72,0,0.0918,0.0302,0.000868,0.219,0.644,167.978,audio_features,1ljzHUgt2SU2ADkhfa9eBC,spotify:track:1ljzHUgt2SU2ADkhfa9eBC,https://api.spotify.com/v1/tracks/1ljzHUgt2SU2ADkhfa9eBC,https://api.spotify.com/v1/audio-analysis/1ljzHUgt2SU2ADkhfa9eBC,262587,4
109,0.74,0.88,0,-7.693,1,0.0624,0.0434,0.00803,0.341,0.707,108.899,audio_features,0nQLxiNGbbUoSGrxksETLm,spotify:track:0nQLxiNGbbUoSGrxksETLm,https://api.spotify.com/v1/tracks/0nQLxiNGbbUoSGrxksETLm,https://api.spotify.com/v1/audio-analysis/0nQLxiNGbbUoSGrxksETLm,228994,4
110,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,audio_features,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,247160,4
111,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,audio_features,2K87XMYnUMqLcX3zvtAF4G,spotify:track:2K87XMYnUMqLcX3zvtAF4G,https://api.spotify.com/v1/tracks/2K87XMYnUMqLcX3zvtAF4G,https://api.spotify.com/v1/audio-analysis/2K87XMYnUMqLcX3zvtAF4G,192120,4
112,0.823,0.743,0,-13.98,1,0.0316,0.00559,0.0306,0.0707,0.966,120.471,audio_features,2zMJN9JvDlvGP4jB03l1Bz,spotify:track:2zMJN9JvDlvGP4jB03l1Bz,https://api.spotify.com/v1/tracks/2zMJN9JvDlvGP4jB03l1Bz,https://api.spotify.com/v1/audio-analysis/2zMJN9JvDlvGP4jB03l1Bz,314760,4
113,0.611,0.396,2,-13.741,1,0.178,0.495,1.4e-06,0.065,0.754,99.71,audio_features,5YI7v4VBa23fbEt9wuUmkg,spotify:track:5YI7v4VBa23fbEt9wuUmkg,https://api.spotify.com/v1/tracks/5YI7v4VBa23fbEt9wuUmkg,https://api.spotify.com/v1/audio-analysis/5YI7v4VBa23fbEt9wuUmkg,297133,4
114,0.811,0.499,5,-7.161,0,0.118,0.0147,2.44e-06,0.342,0.466,111.016,audio_features,3CJvmtWw2bJsudbAC5uCQk,spotify:track:3CJvmtWw2bJsudbAC5uCQk,https://api.spotify.com/v1/tracks/3CJvmtWw2bJsudbAC5uCQk,https://api.spotify.com/v1/audio-analysis/3CJvmtWw2bJsudbAC5uCQk,200680,4
115,0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,audio_features,7KxhSJOYiqCDclXDBNlFSZ,spotify:track:7KxhSJOYiqCDclXDBNlFSZ,https://api.spotify.com/v1/tracks/7KxhSJOYiqCDclXDBNlFSZ,https://api.spotify.com/v1/audio-analysis/7KxhSJOYiqCDclXDBNlFSZ,217907,4
116,0.7,0.709,7,-5.006,1,0.0838,0.0048,0.0,0.029,0.624,122.019,audio_features,1gv4xPanImH17bKZ9rOveR,spotify:track:1gv4xPanImH17bKZ9rOveR,https://api.spotify.com/v1/tracks/1gv4xPanImH17bKZ9rOveR,https://api.spotify.com/v1/audio-analysis/1gv4xPanImH17bKZ9rOveR,202960,4
117,0.85,0.67,0,-5.327,1,0.0908,0.00974,8.11e-05,0.0228,0.935,115.017,audio_features,1oP75mIKhxUPbdYadfKAts,spotify:track:1oP75mIKhxUPbdYadfKAts,https://api.spotify.com/v1/tracks/1oP75mIKhxUPbdYadfKAts,https://api.spotify.com/v1/audio-analysis/1oP75mIKhxUPbdYadfKAts,270933,4
118,0.594,0.885,5,-8.089,1,0.272,0.789,0.0,0.157,0.822,116.152,audio_features,59oPFBesMm8CFVwdRRm2k2,spotify:track:59oPFBesMm8CFVwdRRm2k2,https://api.spotify.com/v1/tracks/59oPFBesMm8CFVwdRRm2k2,https://api.spotify.com/v1/audio-analysis/59oPFBesMm8CFVwdRRm2k2,221347,4
119,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,audio_features,21DMNxn3lLWYqaTm3MeGAn,spotify:track:21DMNxn3lLWYqaTm3MeGAn,https://api.spotify.com/v1/tracks/21DMNxn3lLWYqaTm3MeGAn,https://api.spotify.com/v1/audio-analysis/21DMNxn3lLWYqaTm3MeGAn,391376,4
120,0.752,0.91,9,-2.619,1,0.0841,0.0518,0.071,0.261,0.837,118.876,audio_features,0aY4pprU7M6d4eaYTObG6Y,spotify:track:0aY4pprU7M6d4eaYTObG6Y,https://api.spotify.com/v1/tracks/0aY4pprU7M6d4eaYTObG6Y,https://api.spotify.com/v1/audio-analysis/0aY4pprU7M6d4eaYTObG6Y,180907,4
121,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,audio_features,7fa9MBXhVfQ8P8Df9OEbD8,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8,https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8,235545,4
122,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4
123,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,audio_features,08bNPGLD8AhKpnnERrAc6G,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621,4
124,0.637,0.93,4,-2.632,1,0.0511,0.0177,0.0,0.452,0.886,90.014,audio_features,4My8w8AA1JpG6E5SiAPvJL,spotify:track:4My8w8AA1JpG6E5SiAPvJL,https://api.spotify.com/v1/tracks/4My8w8AA1JpG6E5SiAPvJL,https://api.spotify.com/v1/audio-analysis/4My8w8AA1JpG6E5SiAPvJL,182867,4
125,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,audio_features,0azC730Exh71aQlOt9Zj3y,spotify:track:0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,222160,4
126,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4
127,0.728,0.858,9,-3.686,1,0.0609,0.0403,4.09e-06,0.0241,0.591,125.055,audio_features,5kcE7pp02ezLZaUbbMv3Iq,spotify:track:5kcE7pp02ezLZaUbbMv3Iq,https://api.spotify.com/v1/tracks/5kcE7pp02ezLZaUbbMv3Iq,https://api.spotify.com/v1/audio-analysis/5kcE7pp02ezLZaUbbMv3Iq,205640,4
128,0.517,0.913,7,-2.404,0,0.142,0.128,0.0,0.258,0.515,163.934,audio_features,0gF8D0YtCwdlZPsu0Tx9T1,spotify:track:0gF8D0YtCwdlZPsu0Tx9T1,https://api.spotify.com/v1/tracks/0gF8D0YtCwdlZPsu0Tx9T1,https://api.spotify.com/v1/audio-analysis/0gF8D0YtCwdlZPsu0Tx9T1,205000,4
129,0.697,0.691,2,-4.757,1,0.146,0.214,0.0,0.185,0.305,137.853,audio_features,1PSBzsahR2AKwLJgx8ehBj,spotify:track:1PSBzsahR2AKwLJgx8ehBj,https://api.spotify.com/v1/tracks/1PSBzsahR2AKwLJgx8ehBj,https://api.spotify.com/v1/audio-analysis/1PSBzsahR2AKwLJgx8ehBj,239293,4
130,0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,audio_features,2ENexcMEMsYk0rVJigVD3i,spotify:track:2ENexcMEMsYk0rVJigVD3i,https://api.spotify.com/v1/tracks/2ENexcMEMsYk0rVJigVD3i,https://api.spotify.com/v1/audio-analysis/2ENexcMEMsYk0rVJigVD3i,235493,4
131,0.703,0.747,0,-4.446,0,0.0895,0.283,0.0,0.396,0.7,149.974,audio_features,466s1BacUmiRdR3ISvNjyx,spotify:track:466s1BacUmiRdR3ISvNjyx,https://api.spotify.com/v1/tracks/466s1BacUmiRdR3ISvNjyx,https://api.spotify.com/v1/audio-analysis/466s1BacUmiRdR3ISvNjyx,199320,4
132,0.749,0.83,11,-5.58,1,0.0428,0.342,3.36e-05,0.179,0.904,95.04,audio_features,5dnS8PkSkJCxThumOIWREp,spotify:track:5dnS8PkSkJCxThumOIWREp,https://api.spotify.com/v1/tracks/5dnS8PkSkJCxThumOIWREp,https://api.spotify.com/v1/audio-analysis/5dnS8PkSkJCxThumOIWREp,210907,4
133,0.482,0.873,0,-3.145,1,0.0853,0.0111,0.0,0.409,0.737,165.084,audio_features,0qwcGscxUHGZTgq0zcaqk1,spotify:track:0qwcGscxUHGZTgq0zcaqk1,https://api.spotify.com/v1/tracks/0qwcGscxUHGZTgq0zcaqk1,https://api.spotify.com/v1/audio-analysis/0qwcGscxUHGZTgq0zcaqk1,214320,4
134,0.73,0.862,11,-5.876,1,0.0313,0.0398,0.0,0.0818,0.77,104.018,audio_features,19fm0eNKTeg1JbHCHwPhLe,spotify:track:19fm0eNKTeg1JbHCHwPhLe,https://api.spotify.com/v1/tracks/19fm0eNKTeg1JbHCHwPhLe,https://api.spotify.com/v1/audio-analysis/19fm0eNKTeg1JbHCHwPhLe,200560,4
135,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,audio_features,60nZcImufyMA1MKQY3dcCH,spotify:track:60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/tracks/60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/audio-analysis/60nZcImufyMA1MKQY3dcCH,232720,4
136,0.805,0.852,8,-5.322,1,0.0476,0.00767,0.227,0.0809,0.358,114.14,audio_features,6JdCAioPhcs8JTyMiCp5IB,spotify:track:6JdCAioPhcs8JTyMiCp5IB,https://api.spotify.com/v1/tracks/6JdCAioPhcs8JTyMiCp5IB,https://api.spotify.com/v1/audio-analysis/6JdCAioPhcs8JTyMiCp5IB,247253,4
137,0.58,0.701,5,-7.493,1,0.0497,0.0897,0.0,0.338,0.452,77.966,audio_features,187WrzWLlEE6FvcWSSzUzJ,spotify:track:187WrzWLlEE6FvcWSSzUzJ,https://api.spotify.com/v1/tracks/187WrzWLlEE6FvcWSSzUzJ,https://api.spotify.com/v1/audio-analysis/187WrzWLlEE6FvcWSSzUzJ,246200,4
138,0.734,0.843,11,-5.415,0,0.0724,0.0406,0.00182,0.215,0.328,122.002,audio_features,24N6IEDiZPQXhfHcYiSjxP,spotify:track:24N6IEDiZPQXhfHcYiSjxP,https://api.spotify.com/v1/tracks/24N6IEDiZPQXhfHcYiSjxP,https://api.spotify.com/v1/audio-analysis/24N6IEDiZPQXhfHcYiSjxP,211479,4
139,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,audio_features,4qRaZYiaOsSvWC7VgcxrI0,spotify:track:4qRaZYiaOsSvWC7VgcxrI0,https://api.spotify.com/v1/tracks/4qRaZYiaOsSvWC7VgcxrI0,https://api.spotify.com/v1/audio-analysis/4qRaZYiaOsSvWC7VgcxrI0,193253,4
140,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,audio_features,5bcTCxgc7xVfSaMV3RuVke,spotify:track:5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke,223413,4
141,0.511,0.605,7,-3.895,0,0.0375,0.484,3.64e-05,0.256,0.626,144.45,audio_features,69HRG87CyaFs7y9PHnw4yw,spotify:track:69HRG87CyaFs7y9PHnw4yw,https://api.spotify.com/v1/tracks/69HRG87CyaFs7y9PHnw4yw,https://api.spotify.com/v1/audio-analysis/69HRG87CyaFs7y9PHnw4yw,155163,4
142,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,audio_features,6ocbgoVGwYJhOv1GgI9NsF,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,178627,4
143,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,audio_features,1rfofaqEpACxVEHIZBJe6W,spotify:track:1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W,217307,4
144,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,audio_features,5knuzwU65gJK7IF5yJsuaW,spotify:track:5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/tracks/5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/audio-analysis/5knuzwU65gJK7IF5yJsuaW,251088,4
145,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,audio_features,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,205947,4
146,0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,audio_features,0wI7QkCcs8FUQE1OkXUIqd,spotify:track:0wI7QkCcs8FUQE1OkXUIqd,https://api.spotify.com/v1/tracks/0wI7QkCcs8FUQE1OkXUIqd,https://api.spotify.com/v1/audio-analysis/0wI7QkCcs8FUQE1OkXUIqd,230240,4
147,0.783,0.61,7,-6.124,1,0.0696,0.343,0.0,0.0983,0.418,100.047,audio_features,5o3GnrcFtvkdf3zFznuSbA,spotify:track:5o3GnrcFtvkdf3zFznuSbA,https://api.spotify.com/v1/tracks/5o3GnrcFtvkdf3zFznuSbA,https://api.spotify.com/v1/audio-analysis/5o3GnrcFtvkdf3zFznuSbA,214265,4
148,0.617,0.741,2,-3.97,1,0.0311,0.131,0.0,0.0772,0.306,118.984,audio_features,1D4PL9B8gOg78jiHg3FvBb,spotify:track:1D4PL9B8gOg78jiHg3FvBb,https://api.spotify.com/v1/tracks/1D4PL9B8gOg78jiHg3FvBb,https://api.spotify.com/v1/audio-analysis/1D4PL9B8gOg78jiHg3FvBb,236267,4
